,Program,Site,Date,Category,Genus,Species,Abundance,Cell.Per.Liter,Water.Source,Perc.Large,Perc.Small,Perc.Species,Comments
2599,SoundToxins,Sequim Bay,7/28/15 11:55,Dinoflagellate,Dinophysis,spp.,Present,2000,10x Whole Water,NA,NA,NA,
2600,SoundToxins,Sequim Bay,7/28/15 11:55,Dinoflagellate,Dinophysis,acuminata,Present,NA,,NA,NA,60,
2601,SoundToxins,Sequim Bay,7/28/15 11:55,Dinoflagellate,Dinophysis,fortii,Present,NA,,NA,NA,10,
2602,SoundToxins,Sequim Bay,7/28/15 11:55,Dinoflagellate,Dinophysis,parva,Present,NA,,NA,NA,10,
2603,SoundToxins,Sequim Bay,7/28/15 11:55,Dinoflagellate,Dinophysis,rotundata,Present,NA,,NA,NA,20,
2604,SoundToxins,Quartermaster Harbor - Dockton,7/26/15 13:15,Dinoflagellate,Dinophysis,spp.,Present,68,Net Tow,NA,NA,NA,68 c/l
2605,SoundToxins,Budd Inlet- Port Plaza,7/23/15 14:00,Dinoflagellate,Dinophysis,spp.,Absent,NA,,NA,NA,NA,
2606,SoundToxins,Sequim Bay,7/21/15 10:34,Dinoflagellate,Dinophysis,fortii,Present,NA,,NA,NA,88,
2607,SoundToxins,Sequim Bay,7/21/15 10:34,Dinoflagellate,Dinophysis,acuta,Present,NA,,NA,NA,12,
2608,SoundToxins,Sequim Bay,7/21/15 10:34,Dinoflagellate,Dinophysis,spp.,Present,7000,10x Whole Water,NA,NA,NA,
2609,SoundToxins,Quartermaster Harbor - Dockton,7/20/15 11:45,Dinoflagellate,Dinophysis,spp.,Present,11.6,Net Tow,NA,NA,NA,
2610,SoundToxins,Budd Inlet- Port Plaza,7/16/15 14:15,Dinoflagellate,Dinophysis,sp.,Present,6,Net Tow,NA,NA,NA,6 cells/L
2611,SoundToxins,Budd Inlet- Port Plaza,7/16/15 14:15,Dinoflagellate,Dinophysis,acuminata,,NA,,NA,NA,100,
2612,SoundToxins,Sequim Bay,7/14/15 14:07,Dinoflagellate,Dinophysis,acuminata,,NA,,NA,NA,12,
2613,SoundToxins,Sequim Bay,7/14/15 14:07,Dinoflagellate,Dinophysis,acuta,,NA,,NA,NA,12,
2614,SoundToxins,Sequim Bay,7/14/15 14:07,Dinoflagellate,Dinophysis,fortii,,NA,,NA,NA,75,
2615,SoundToxins,Sequim Bay,7/14/15 14:07,Dinoflagellate,Dinophysis,spp.,Present,3000,10x Whole Water,NA,NA,NA,
2616,SoundToxins,Quartermaster Harbor - Dockton,7/12/15 14:20,Dinoflagellate,Dinophysis,,Absent,NA,,NA,NA,NA,
2617,SoundToxins,Budd Inlet- Port Plaza,7/9/15 14:00,Dinoflagellate,Dinophysis,norvegica,Present,NA,,NA,NA,100,
2618,SoundToxins,Budd Inlet- Port Plaza,7/9/15 14:00,Dinoflagellate,Dinophysis,sp.,Present,6,Net Tow,NA,NA,NA,
2619,SoundToxins,Sequim Bay,7/7/15 9:42,Dinoflagellate,Dinophysis,acuminata,Present,NA,,NA,NA,27,
2620,SoundToxins,Sequim Bay,7/7/15 9:42,Dinoflagellate,Dinophysis,fortii,Present,NA,,NA,NA,73,
2621,SoundToxins,Sequim Bay,7/7/15 9:42,Dinoflagellate,Dinophysis,spp.,Present,1800,10x Whole Water,NA,NA,NA,
2622,SoundToxins,Quartermaster Harbor - Dockton,7/7/15 9:20,Dinoflagellate,Dinophysis,sp.,Present,18,Net Tow,NA,NA,NA,18 c/l
2623,SoundToxins,Budd Inlet- Port Plaza,7/2/15 14:15,Dinoflagellate,Dinophysis,fortii,,NA,,NA,NA,100,only 1 cell
2624,SoundToxins,Budd Inlet- Port Plaza,7/2/15 14:15,Dinoflagellate,Dinophysis,sp.,Present,6,Net Tow,NA,NA,NA,
2625,SoundToxins,Sequim Bay,6/30/15 9:41,Dinoflagellate,Dinophysis,tripos,Present,NA,,NA,NA,10,
2626,SoundToxins,Sequim Bay,6/30/15 9:41,Dinoflagellate,Dinophysis,fortii,Present,NA,,NA,NA,80,
2627,SoundToxins,Sequim Bay,6/30/15 9:41,Dinoflagellate,Dinophysis,acuminata,Present,NA,,NA,NA,10,
2628,SoundToxins,Sequim Bay,6/30/15 9:41,Dinoflagellate,Dinophysis,spp.,Present,5000,10x Whole Water,NA,NA,NA,
2629,SoundToxins,Quartermaster Harbor - Dockton,6/28/15 14:30,Dinoflagellate,Dinophysis,spp.,Present,30,Net Tow,NA,NA,NA,
2630,SoundToxins,Budd Inlet- Port Plaza,6/25/15 14:00,Dinoflagellate,Dinophysis,sp.,Present,64,Net Tow,NA,NA,NA,
2631,SoundToxins,Budd Inlet- Port Plaza,6/25/15 14:00,Dinoflagellate,Dinophysis,acuminata,,NA,,NA,NA,100,
2632,SoundToxins,Sequim Bay,6/23/15 10:22,Dinoflagellate,Dinophysis,,Present,NA,,NA,NA,NA,
2633,SoundToxins,Sequim Bay,6/23/15 10:22,Dinoflagellate,Dinophysis,rotundata,Present,NA,,NA,NA,11,
2634,SoundToxins,Sequim Bay,6/23/15 10:22,Dinoflagellate,Dinophysis,fortii,Present,NA,,NA,NA,33,
2635,SoundToxins,Sequim Bay,6/23/15 10:22,Dinoflagellate,Dinophysis,acuminata,Present,NA,,NA,NA,56,
2636,SoundToxins,Quartermaster Harbor - Dockton,6/22/15 12:45,Dinoflagellate,Dinophysis,sp.,Present,5,Net Tow,NA,NA,NA,
2637,SoundToxins,Budd Inlet- Port Plaza,6/18/15 14:00,Dinoflagellate,Dinophysis,sp.,Present,64,Net Tow,NA,NA,NA,
2638,SoundToxins,Sequim Bay,6/16/15 8:40,Dinoflagellate,Dinophysis,fortii,Present,NA,,NA,NA,60,
2639,SoundToxins,Sequim Bay,6/16/15 8:40,Dinoflagellate,Dinophysis,acuminata,Present,NA,,NA,NA,40,
2640,SoundToxins,Sequim Bay,6/16/15 8:40,Dinoflagellate,Dinophysis,spp.,Present,400,10x Whole Water,NA,NA,NA,
2641,SoundToxins,Quartermaster Harbor - Dockton,6/14/15 15:15,Dinoflagellate,Dinophysis,,,NA,,NA,NA,NA,
2642,SoundToxins,Sequim Bay,6/9/15 10:40,Dinoflagellate,Dinophysis,norvegica,Present,NA,,NA,NA,16,
2643,SoundToxins,Sequim Bay,6/9/15 10:40,Dinoflagellate,Dinophysis,fortii,Present,NA,,NA,NA,33,
2644,SoundToxins,Sequim Bay,6/9/15 10:40,Dinoflagellate,Dinophysis,parva,Present,NA,,NA,NA,16,
2645,SoundToxins,Sequim Bay,6/9/15 10:40,Dinoflagellate,Dinophysis,spp.,Present,1000,10x Whole Water,NA,NA,NA,
2646,SoundToxins,Sequim Bay,6/9/15 10:40,Dinoflagellate,Dinophysis,acuminata,Present,NA,,NA,NA,33,
2647,SoundToxins,Quartermaster Harbor - Dockton,6/8/15 9:00,Dinoflagellate,Dinophysis,sp.,Present,2,Net Tow,NA,NA,NA,
2648,SoundToxins,Sequim Bay,6/3/15 8:27,Dinoflagellate,Dinophysis,parva,Present,NA,,NA,NA,10,
2649,SoundToxins,Sequim Bay,6/3/15 8:27,Dinoflagellate,Dinophysis,fortii,Present,NA,,NA,NA,30,
2650,SoundToxins,Sequim Bay,6/3/15 8:27,Dinoflagellate,Dinophysis,acuminata,Present,NA,,NA,NA,60,
2651,SoundToxins,Sequim Bay,6/3/15 8:27,Dinoflagellate,Dinophysis,spp.,Present,2000,10x Whole Water,NA,NA,NA,
2652,SoundToxins,Quartermaster Harbor - Dockton,5/31/15 17:10,Dinoflagellate,Dinophysis,sp.,Present,8,Net Tow,NA,NA,NA,
2653,SoundToxins,Sequim Bay,5/27/15 11:08,Dinoflagellate,Dinophysis,acuminata,Present,NA,,NA,NA,77,
2654,SoundToxins,Sequim Bay,5/27/15 11:08,Dinoflagellate,Dinophysis,spp.,Present,13000,10x Whole Water,NA,NA,NA,
2655,SoundToxins,Sequim Bay,5/27/15 11:08,Dinoflagellate,Dinophysis,norvegica,Present,NA,,NA,NA,NA,
2656,SoundToxins,Sequim Bay,5/27/15 11:08,Dinoflagellate,Dinophysis,fortii,Present,NA,,NA,NA,23,
2657,SoundToxins,Quartermaster Harbor - Dockton,5/24/15 10:00,Dinoflagellate,Dinophysis,,,NA,,NA,NA,NA,
2658,SoundToxins,Sequim Bay,5/20/15 14:18,Dinoflagellate,Dinophysis,spp.,Present,3000,10x Whole Water,NA,NA,NA,
2659,SoundToxins,Sequim Bay,5/20/15 14:18,Dinoflagellate,Dinophysis,norvegica,Present,NA,,NA,NA,14,
2660,SoundToxins,Sequim Bay,5/20/15 14:18,Dinoflagellate,Dinophysis,fortii,Present,NA,,NA,NA,14,
2661,SoundToxins,Sequim Bay,5/20/15 14:18,Dinoflagellate,Dinophysis,acuminata,Present,NA,,NA,NA,71,
2662,SoundToxins,Quartermaster Harbor - Dockton,5/17/15 18:00,Dinoflagellate,Dinophysis,,,NA,,NA,NA,NA,
2663,SoundToxins,Sequim Bay,5/13/15 14:26,Dinoflagellate,Dinophysis,spp.,Present,1000,10x Whole Water,NA,NA,NA,
2664,SoundToxins,Sequim Bay,5/13/15 14:26,Dinoflagellate,Dinophysis,acuminata,Present,NA,,NA,NA,50,
2665,SoundToxins,Sequim Bay,5/13/15 14:26,Dinoflagellate,Dinophysis,acuta,Present,NA,,NA,NA,14,
2666,SoundToxins,Sequim Bay,5/13/15 14:26,Dinoflagellate,Dinophysis,fortii,Present,NA,,NA,NA,28,
2667,SoundToxins,Sequim Bay,5/13/15 14:26,Dinoflagellate,Dinophysis,parva,Present,NA,,NA,NA,7,
2668,SoundToxins,Quartermaster Harbor - Dockton,5/11/15 10:40,Dinoflagellate,Dinophysis,sp.,Present,10,Net Tow,NA,NA,NA,
2669,SoundToxins,Sequim Bay,5/5/15 14:16,Dinoflagellate,Dinophysis,spp.,Present,NA,,NA,NA,NA,
2670,SoundToxins,Sequim Bay,5/5/15 14:16,Dinoflagellate,Dinophysis,acuminata,Present,NA,,NA,NA,NA,
2671,SoundToxins,Sequim Bay,5/5/15 14:16,Dinoflagellate,Dinophysis,fortii,Present,NA,,NA,NA,NA,
2672,SoundToxins,Quartermaster Harbor - Dockton,5/3/15 17:00,Dinoflagellate,Dinophysis,,Absent,NA,,NA,NA,NA,
2673,SoundToxins,Sequim Bay,4/29/15 9:49,Dinoflagellate,Dinophysis,sp.,Present,1000,10x Whole Water,NA,NA,NA,
2674,SoundToxins,Sequim Bay,4/29/15 9:49,Dinoflagellate,Dinophysis,acuminata,Present,NA,,NA,NA,100,
2675,SoundToxins,Quartermaster Harbor - Dockton,4/26/15 13:20,Dinoflagellate,Dinophysis,spp.,Present,49,Net Tow,NA,NA,NA,
2676,SoundToxins,Sequim Bay,4/21/15 12:47,Dinoflagellate,Dinophysis,sp.,Absent,NA,,NA,NA,NA,
2677,SoundToxins,Quartermaster Harbor - Dockton,4/19/15 16:30,Dinoflagellate,Dinophysis,sp.,Present,23,Net Tow,NA,NA,NA,
2678,SoundToxins,Sequim Bay,4/14/15 10:23,Dinoflagellate,Dinophysis,,,NA,,NA,NA,NA,
2679,SoundToxins,Quartermaster Harbor - Dockton,4/13/15 9:50,Dinoflagellate,Dinophysis,sp.,Present,11,Net Tow,NA,NA,NA,
2680,SoundToxins,Sequim Bay,4/7/15 14:22,Dinoflagellate,Dinophysis,sp.,Absent,NA,,NA,NA,NA,
2681,SoundToxins,Quartermaster Harbor - Dockton,4/5/15 20:00,Dinoflagellate,Dinophysis,,Absent,NA,,NA,NA,NA,
2682,SoundToxins,Sequim Bay,3/31/15 11:44,Dinoflagellate,Dinophysis,sp.,Absent,NA,,NA,NA,NA,
2683,SoundToxins,Quartermaster Harbor - Dockton,3/30/15 10:05,Dinoflagellate,Dinophysis,sp.,Present,11,Net Tow,NA,NA,NA,
2684,SoundToxins,Sequim Bay,3/24/15 10:15,Dinoflagellate,Dinophysis,sp.,Present,39,Net Tow,NA,NA,NA,
2685,SoundToxins,Sequim Bay,3/24/15 10:15,Dinoflagellate,Dinophysis,acuta,Present,NA,,NA,NA,100,
2686,SoundToxins,Quartermaster Harbor - Dockton,3/22/15 12:30,Dinoflagellate,Dinophysis,,Absent,NA,,NA,NA,NA,
2687,SoundToxins,Sequim Bay,3/18/15 13:30,Dinoflagellate,Dinophysis,sp.,Absent,NA,,NA,NA,NA,
2688,SoundToxins,Quartermaster Harbor - Dockton,3/16/15 9:30,Dinoflagellate,Dinophysis,,Absent,NA,,NA,NA,NA,
2689,SoundToxins,Sequim Bay,3/10/15 11:26,Dinoflagellate,Dinophysis,sp.,Absent,NA,,NA,NA,NA,
2690,SoundToxins,Quartermaster Harbor - Dockton,3/9/15 0:00,Dinoflagellate,Dinophysis,,Absent,NA,,NA,NA,NA,
2691,SoundToxins,Sequim Bay,3/3/15 13:01,Dinoflagellate,Dinophysis,sp.,Present,1000,10x Whole Water,NA,NA,NA,
2692,SoundToxins,Sequim Bay,3/3/15 13:01,Dinoflagellate,Dinophysis,acuminata,Present,NA,,NA,NA,100,
2693,SoundToxins,Quartermaster Harbor - Dockton,3/2/15 12:45,Dinoflagellate,Dinophysis,sp.,Present,9,Net Tow,NA,NA,NA,
2694,SoundToxins,Sequim Bay,2/24/15 2:24,Dinoflagellate,Dinophysis,sp.,Absent,NA,,NA,NA,NA,
2695,SoundToxins,Sequim Bay,2/17/15 13:29,Dinoflagellate,Dinophysis,sp.,Absent,NA,,NA,NA,NA,
2696,SoundToxins,Quartermaster Harbor - Dockton,2/16/15 9:15,Dinoflagellate,Dinophysis,sp.,Present,10,Net Tow,NA,NA,NA,
2697,SoundToxins,Sequim Bay,2/11/15 11:03,Dinoflagellate,Dinophysis,tripos,Present,NA,,NA,NA,50,
2698,SoundToxins,Sequim Bay,2/11/15 11:03,Dinoflagellate,Dinophysis,acuminata,Present,NA,,NA,NA,50,
2699,SoundToxins,Sequim Bay,2/11/15 11:03,Dinoflagellate,Dinophysis,spp.,Present,NA,,NA,NA,NA,
2700,SoundToxins,Quartermaster Harbor - Dockton,2/9/15 12:30,Dinoflagellate,Dinophysis,sp.,Present,20,Net Tow,NA,NA,NA,
2701,SoundToxins,Quartermaster Harbor - Dockton,2/2/15 11:45,Dinoflagellate,Dinophysis,spp.,Present,39,Net Tow,NA,NA,NA,meters towed wont accept partial meter. That changes my count.
2702,SoundToxins,Sequim Bay,1/29/15 9:58,Dinoflagellate,Dinophysis,sp.,Absent,NA,,NA,NA,NA,
2703,SoundToxins,Quartermaster Harbor - Dockton,1/27/15 10:15,Dinoflagellate,Dinophysis,sp.,Present,15,Net Tow,NA,NA,NA,
2704,SoundToxins,Quartermaster Harbor - Dockton,1/20/15 10:30,Dinoflagellate,Dinophysis,sp.,Present,33,Net Tow,NA,NA,NA,D para
2705,SoundToxins,Sequim Bay,1/14/15 12:39,Dinoflagellate,Dinophysis,sp.,Absent,NA,,NA,NA,NA,
2706,SoundToxins,Quartermaster Harbor - Dockton,1/12/15 0:00,Dinoflagellate,Dinophysis,,Absent,NA,,NA,NA,NA,
2707,SoundToxins,Quartermaster Harbor - Dockton,1/4/15 13:20,Dinoflagellate,Dinophysis,spp.,Present,16,Net Tow,NA,NA,NA,
2708,SoundToxins,Sequim Bay,12/31/14 14:28,Dinoflagellate,Dinophysis,sp.,Absent,NA,,NA,NA,NA,
2709,SoundToxins,Quartermaster Harbor - Dockton,12/29/14 11:00,Dinoflagellate,Dinophysis,,Absent,NA,,NA,NA,NA,
2710,SoundToxins,Quartermaster Harbor - Dockton,12/21/14 16:00,Dinoflagellate,Dinophysis,sp.,Present,10,Net Tow,NA,NA,NA,
2711,SoundToxins,Sequim Bay,12/17/14 11:08,Dinoflagellate,Dinophysis,sp.,Absent,NA,,NA,NA,NA,
2712,SoundToxins,Quartermaster Harbor - Dockton,12/15/14 13:00,Dinoflagellate,Dinophysis,,Absent,NA,,NA,NA,NA,
2713,SoundToxins,Quartermaster Harbor - Dockton,12/9/14 12:20,Dinoflagellate,Dinophysis,,Absent,NA,,NA,NA,NA,
2714,SoundToxins,Sequim Bay,12/3/14 11:29,Dinoflagellate,Dinophysis,sp.,Absent,NA,,NA,NA,NA,
2715,SoundToxins,Quartermaster Harbor - Dockton,12/1/14 14:50,Dinoflagellate,Dinophysis,sp.,Present,11,Net Tow,NA,NA,NA,"Took a sample of the whole 300ml of settled net two to see what was there. Three dinophysis, many Akashiwo but no Alexandrium"
2716,SoundToxins,Quartermaster Harbor - Dockton,11/24/14 9:30,Dinoflagellate,Dinophysis,,Absent,NA,,NA,NA,NA,
2717,SoundToxins,Budd Inlet- Port Plaza,11/22/14 15:10,Dinoflagellate,Dinophysis,spp.,Present,35,Net Tow,NA,NA,NA,6 cells in .1 mls.
2718,SoundToxins,Sequim Bay,11/18/14 10:30,Dinoflagellate,Dinophysis,sp.,Absent,NA,,NA,NA,NA,
2719,SoundToxins,Quartermaster Harbor - Dockton,11/17/14 11:00,Dinoflagellate,Dinophysis,,Absent,NA,,NA,NA,NA,
2720,SoundToxins,Sequim Bay,11/12/14 10:49,Dinoflagellate,Dinophysis,spp.,Present,NA,,NA,NA,NA,
2721,SoundToxins,Sequim Bay,11/4/14 9:19,Dinoflagellate,Dinophysis,sp.,Absent,NA,,NA,NA,NA,
2722,SoundToxins,Quartermaster Harbor - Dockton,11/3/14 12:55,Dinoflagellate,Dinophysis,,Absent,NA,,NA,NA,NA,
2723,SoundToxins,Sequim Bay,10/28/14 14:30,Dinoflagellate,Dinophysis,sp.,Absent,NA,,NA,NA,NA,
2724,SoundToxins,Sequim Bay,10/22/14 9:22,Dinoflagellate,Dinophysis,sp.,Absent,NA,,NA,NA,NA,
2725,SoundToxins,Quartermaster Harbor - Dockton,10/21/14 9:30,Dinoflagellate,Dinophysis,,Absent,NA,,NA,NA,NA,
2726,SoundToxins,Sequim Bay,10/14/14 10:55,Dinoflagellate,Dinophysis,norvegica,,NA,,NA,NA,25,
2727,SoundToxins,Sequim Bay,10/14/14 10:55,Dinoflagellate,Dinophysis,acuminata,,NA,,NA,NA,75,
2728,SoundToxins,Sequim Bay,10/14/14 10:55,Dinoflagellate,Dinophysis,spp.,Present,2000,10x Whole Water,NA,NA,NA,
2729,SoundToxins,Quartermaster Harbor - Dockton,10/13/14 12:25,Dinoflagellate,Dinophysis,,Absent,NA,,NA,NA,NA,
2730,SoundToxins,Quartermaster Harbor - Dockton,10/6/14 15:40,Dinoflagellate,Dinophysis,,Absent,NA,,NA,NA,NA,
2731,SoundToxins,Sequim Bay,10/6/14 10:31,Dinoflagellate,Dinophysis,spp.,Present,2000,10x Whole Water,NA,NA,NA,
2732,SoundToxins,Sequim Bay,10/6/14 10:31,Dinoflagellate,Dinophysis,acuminata,Present,NA,,NA,NA,80,
2733,SoundToxins,Sequim Bay,10/6/14 10:31,Dinoflagellate,Dinophysis,norvegica,Present,NA,,NA,NA,20,
2734,SoundToxins,Sequim Bay,9/30/14 10:30,Dinoflagellate,Dinophysis,sp.,Present,2000,10x Whole Water,NA,NA,NA,
2735,SoundToxins,Sequim Bay,9/30/14 10:30,Dinoflagellate,Dinophysis,acuminata,Present,NA,,NA,NA,100,
2736,SoundToxins,Quartermaster Harbor - Dockton,9/29/14 9:40,Dinoflagellate,Dinophysis,,Absent,NA,,NA,NA,NA,
2737,SoundToxins,Budd Inlet- Port Plaza,9/25/14 14:00,Dinoflagellate,Dinophysis,odiosa,,NA,,NA,NA,100,
2738,SoundToxins,Budd Inlet- Port Plaza,9/25/14 14:00,Dinoflagellate,Dinophysis,sp.,Present,6,Net Tow,NA,NA,NA,
2739,SoundToxins,Sequim Bay,9/23/14 9:00,Dinoflagellate,Dinophysis,spp.,Present,1000,10x Whole Water,NA,NA,NA,
2740,SoundToxins,Sequim Bay,9/23/14 9:00,Dinoflagellate,Dinophysis,acuminata,Present,NA,,NA,NA,66,
2741,SoundToxins,Sequim Bay,9/23/14 9:00,Dinoflagellate,Dinophysis,acuta,Present,NA,,NA,NA,33,
2742,SoundToxins,Quartermaster Harbor - Dockton,9/21/14 17:45,Dinoflagellate,Dinophysis,,Absent,NA,,NA,NA,NA,
2743,SoundToxins,Budd Inlet- Port Plaza,9/18/14 14:00,Dinoflagellate,Dinophysis,acuminata,,NA,,NA,NA,100,
2744,SoundToxins,Budd Inlet- Port Plaza,9/18/14 14:00,Dinoflagellate,Dinophysis,sp.,Present,6,Net Tow,NA,NA,NA,
2745,SoundToxins,Sequim Bay,9/16/14 21:26,Dinoflagellate,Dinophysis,spp.,Present,1000,10x Whole Water,NA,NA,NA,
2746,SoundToxins,Sequim Bay,9/16/14 21:26,Dinoflagellate,Dinophysis,acuta,,NA,,NA,NA,25,
2747,SoundToxins,Sequim Bay,9/16/14 21:26,Dinoflagellate,Dinophysis,acuminata,,NA,,NA,NA,75,
2748,SoundToxins,Quartermaster Harbor - Dockton,9/14/14 10:20,Dinoflagellate,Dinophysis,sp.,Present,6,Net Tow,NA,NA,NA,
2749,SoundToxins,Budd Inlet- Port Plaza,9/11/14 14:02,Dinoflagellate,Dinophysis,acuminata,,NA,,NA,NA,16,3 cells
2750,SoundToxins,Budd Inlet- Port Plaza,9/11/14 14:02,Dinoflagellate,Dinophysis,spp.,Present,113,Net Tow,NA,NA,NA,
2751,SoundToxins,Budd Inlet- Port Plaza,9/11/14 14:02,Dinoflagellate,Dinophysis,fortii,,NA,,NA,NA,84,16 cells
2752,SoundToxins,Sequim Bay,9/9/14 10:45,Dinoflagellate,Dinophysis,acuta,Present,NA,,NA,NA,100,
2753,SoundToxins,Sequim Bay,9/9/14 10:45,Dinoflagellate,Dinophysis,sp.,Present,1000,10x Whole Water,NA,NA,NA,
2754,SoundToxins,Budd Inlet- Port Plaza,9/4/14 14:00,Dinoflagellate,Dinophysis,sp.,Present,6,Net Tow,NA,NA,NA,
2755,SoundToxins,Budd Inlet- Port Plaza,9/4/14 14:00,Dinoflagellate,Dinophysis,acuminata,,NA,,NA,NA,100,
2756,SoundToxins,Quartermaster Harbor - Dockton,9/2/14 10:15,Dinoflagellate,Dinophysis,spp.,Present,33,Net Tow,NA,NA,NA,
2757,SoundToxins,Sequim Bay,9/2/14 9:00,Dinoflagellate,Dinophysis,sp.,Present,5000,10x Whole Water,NA,NA,NA,
2758,SoundToxins,Sequim Bay,9/2/14 9:00,Dinoflagellate,Dinophysis,acuminata,Present,NA,,NA,NA,100,
2759,SoundToxins,Sequim Bay,8/26/14 8:26,Dinoflagellate,Dinophysis,spp.,Common,33000,10x Whole Water,NA,NA,NA,
2760,SoundToxins,Sequim Bay,8/26/14 8:26,Dinoflagellate,Dinophysis,acuminata,,NA,,NA,NA,96,
2761,SoundToxins,Sequim Bay,8/26/14 8:26,Dinoflagellate,Dinophysis,parva,,NA,,NA,NA,4,
2762,SoundToxins,Quartermaster Harbor - Dockton,8/25/14 15:50,Dinoflagellate,Dinophysis,spp.,Common,368,Net Tow,NA,NA,NA,
2763,SoundToxins,Budd Inlet- Port Plaza,8/21/14 14:00,Dinoflagellate,Dinophysis,acuminata,,NA,,NA,NA,33,
2764,SoundToxins,Budd Inlet- Port Plaza,8/21/14 14:00,Dinoflagellate,Dinophysis,spp.,Present,36,Net Tow,NA,NA,NA,
2765,SoundToxins,Budd Inlet- Port Plaza,8/21/14 14:00,Dinoflagellate,Dinophysis,fortii,,NA,,NA,NA,67,
2766,SoundToxins,Sequim Bay,8/19/14 10:15,Dinoflagellate,Dinophysis,fortii,Present,NA,,NA,NA,4,
2767,SoundToxins,Sequim Bay,8/19/14 10:15,Dinoflagellate,Dinophysis,acuta,Present,NA,,NA,NA,4,
2768,SoundToxins,Sequim Bay,8/19/14 10:15,Dinoflagellate,Dinophysis,acuminata,Present,NA,,NA,NA,92,
2769,SoundToxins,Sequim Bay,8/19/14 10:15,Dinoflagellate,Dinophysis,spp.,Present,5000,10x Whole Water,NA,NA,NA,
2770,SoundToxins,Quartermaster Harbor - Dockton,8/18/14 11:30,Dinoflagellate,Dinophysis,spp.,Common,117,Net Tow,NA,NA,NA,
2771,SoundToxins,Budd Inlet- Port Plaza,8/14/14 14:00,Dinoflagellate,Dinophysis,spp.,Present,18,Net Tow,NA,NA,NA,
2772,SoundToxins,Budd Inlet- Port Plaza,8/14/14 14:00,Dinoflagellate,Dinophysis,fortii,Present,NA,,NA,NA,66,
2773,SoundToxins,Budd Inlet- Port Plaza,8/14/14 14:00,Dinoflagellate,Dinophysis,rotundata,Present,NA,,NA,NA,34,
2774,SoundToxins,Sequim Bay,8/12/14 7:30,Dinoflagellate,Dinophysis,parva,,NA,,NA,NA,5,
2775,SoundToxins,Sequim Bay,8/12/14 7:30,Dinoflagellate,Dinophysis,fortii,,NA,,NA,NA,2,
2776,SoundToxins,Sequim Bay,8/12/14 7:30,Dinoflagellate,Dinophysis,acuminata,,NA,,NA,NA,93,
2777,SoundToxins,Sequim Bay,8/12/14 7:30,Dinoflagellate,Dinophysis,spp.,Present,8400,10x Whole Water,NA,NA,NA,
2778,SoundToxins,Quartermaster Harbor - Dockton,8/11/14 15:30,Dinoflagellate,Dinophysis,spp.,Common,749,Net Tow,NA,NA,NA,DSP 9
2779,SoundToxins,Budd Inlet- Port Plaza,8/7/14 14:00,Dinoflagellate,Dinophysis,fortii,,NA,,NA,NA,79,
2780,SoundToxins,Budd Inlet- Port Plaza,8/7/14 14:00,Dinoflagellate,Dinophysis,spp.,Common,113,Net Tow,NA,NA,NA,increase from last week
2781,SoundToxins,Budd Inlet- Port Plaza,8/7/14 14:00,Dinoflagellate,Dinophysis,odiosa,,NA,,NA,NA,5,16% unknown
2782,SoundToxins,Sequim Bay,8/5/14 10:36,Dinoflagellate,Dinophysis,acuminata,,NA,,NA,NA,96,
2783,SoundToxins,Sequim Bay,8/5/14 10:36,Dinoflagellate,Dinophysis,spp.,Common,23000,10x Whole Water,NA,NA,NA,
2784,SoundToxins,Sequim Bay,8/5/14 10:36,Dinoflagellate,Dinophysis,parva,,NA,,NA,NA,4,
2785,SoundToxins,Quartermaster Harbor - Dockton,8/4/14 13:50,Dinoflagellate,Dinophysis,spp.,Common,442,Net Tow,NA,NA,NA,
2786,SoundToxins,Budd Inlet- Port Plaza,7/31/14 14:00,Dinoflagellate,Dinophysis,parva,,NA,,NA,NA,50,
2787,SoundToxins,Budd Inlet- Port Plaza,7/31/14 14:00,Dinoflagellate,Dinophysis,acuminata,,NA,,NA,NA,50,
2788,SoundToxins,Budd Inlet- Port Plaza,7/31/14 14:00,Dinoflagellate,Dinophysis,spp.,Present,12,Net Tow,NA,NA,NA,Ceratium fusus (B); Protoperidinium spp. (C); Chaetoceros spp. (C)
2789,SoundToxins,Quartermaster Harbor - Dockton,7/29/14 16:45,Dinoflagellate,Dinophysis,spp.,Common,989,Net Tow,NA,NA,NA,
2790,SoundToxins,Sequim Bay,7/29/14 10:55,Dinoflagellate,Dinophysis,sp.,Absent,NA,,NA,NA,NA,
2791,SoundToxins,Budd Inlet- Port Plaza,7/24/14 14:00,Dinoflagellate,Dinophysis,spp.,Present,24,Net Tow,NA,NA,NA,"Pseudo-nitzschia was not present when I did the cell count, but I saw it later while taking pictures.

Dominant spp.:  Ceratium fusus (B); Noctiluca sp. (C); Protoperidinium spp. (C)"
2792,SoundToxins,Budd Inlet- Port Plaza,7/24/14 14:00,Dinoflagellate,Dinophysis,acuminata,,NA,,NA,NA,75,
2793,SoundToxins,Budd Inlet- Port Plaza,7/24/14 14:00,Dinoflagellate,Dinophysis,parva,,NA,,NA,NA,25,
2794,SoundToxins,Sequim Bay,7/22/14 10:07,Dinoflagellate,Dinophysis,acuminata,Present,NA,,NA,NA,67,
2795,SoundToxins,Sequim Bay,7/22/14 10:07,Dinoflagellate,Dinophysis,sp.,Present,3000,10x Whole Water,NA,NA,NA,
